date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd
2026-04-09,VHC,CTCP Vĩnh Hoàn,HSX,3570,60.2,1133600.0,68242720000.0,54672328500.0
2026-04-09,REE,CTCP Cơ điện lạnh,HSX,7530,65.5,1008200.0,66037100000.0,76710272000.0
2026-04-09,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.54,11802700.0,65386958000.0,37495779150.0
2026-04-09,MBS,CTCP Chứng khoán MB,HNX,8780,21.0,3112700.0,65366700000.0,80733368000.0
2026-04-09,IDC,Tổng công ty IDICO - CTCP,HNX,8630,48.7,1269100.0,61805170000.0,92180146000.0
2026-04-09,LCG,CTCP Lizen,HSX,2350,10.35,5866900.0,60722415000.0,18666061100.0
2026-04-09,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,46.0,1258200.0,57877200000.0,37209391000.0
2026-04-09,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,35.25,1552600.0,54729150000.0,79360390500.0
2026-04-09,VPL,CTCP Vinpearl,HSX,5750,80.0,683800.0,54704000000.0,82113591500.0
2026-04-09,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,91.9,584800.0,53743120000.0,64421235000.0
2026-04-09,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,140.4,376500.0,52860600000.0,36678559000.0
2026-04-09,PAN,CTCP Tập đoàn PAN,HSX,3570,32.3,1580400.0,51046919999.99999,23982334750.0
2026-04-09,GMD,CTCP Gemadept,HSX,2770,73.6,691100.0,50864960000.0,120860294000.0
2026-04-09,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.8,1811400.0,48545520000.0,39297601500.0
2026-04-09,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,56.9,811800.0,46191420000.0,168903574500.0
2026-04-09,BVH,Tập đoàn Bảo Việt,HSX,8570,79.8,575200.0,45900960000.0,52577046500.0
2026-04-09,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.2,2810800.0,45534960000.0,78571666250.0
2026-04-09,ANV,CTCP Nam Việt,HSX,3570,25.0,1688200.0,42205000000.0,20842920750.0
2026-04-09,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.72,5080100.0,39218372000.0,20239535250.0
2026-04-09,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,55.5,697100.0,38689050000.0,43335880500.0
2026-04-09,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,23.0,1560100.0,35882300000.0,43550124000.0
2026-04-09,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,55.2,644700.0,35587440000.0,27752453500.0
2026-04-09,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,43.3,808300.0,34999390000.0,30389941500.0
2026-04-09,NAF,CTCP Nafoods Group,HSX,3530,49.0,693600.0,33986400000.0,30897026250.0
2026-04-09,FRT,CTCP Bán lẻ Kỹ thuật số FPT,HSX,5370,150.0,223900.0,33585000000.0,48826186000.0
2026-04-09,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,14.2,2342500.0,33263500000.0,41786704500.0
2026-04-09,CDC,CTCP Chương Dương,HSX,2350,23.4,1369600.0,32048640000.0,17352344500.0
2026-04-09,FCN,CTCP FECON,HSX,2350,13.9,2256700.0,31368130000.0,12992075250.0
2026-04-09,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,13.65,2281900.0,31147935000.0,31829000750.0
2026-04-09,DDV,CTCP DAP - VINACHEM,UPCOM,1350,27.8,1099600.0,30568880000.0,25797819500.0
2026-04-09,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,73.5,408800.0,30046800000.0,39287927000.0
2026-04-09,FTS,CTCP Chứng khoán FPT,HSX,8780,28.4,1045000.0,29678000000.0,24516167500.0
2026-04-09,SZC,CTCP Sonadezi Châu Đức,HSX,8630,28.75,1028500.0,29569375000.0,18207744750.0
2026-04-09,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,17.15,1709800.0,29323070000.0,32732698000.0
2026-04-09,VPX,CTCP Chứng khoán VPBank,HSX,8780,28.65,905400.0,25939710000.0,36820924250.0
2026-04-09,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,46.5,539500.0,25086750000.0,30047377000.0
2026-04-09,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,14.4,1686800.0,24289920000.0,7736407500.0
2026-04-09,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.45,1768000.0,23779600000.0,22685905500.0
2026-04-09,CRC,CTCP Create Capital Việt Nam,HSX,2350,9.39,2499300.0,23468427000.0,34915227200.0
2026-04-09,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,49.55,471900.0,23382645000.0,30910886750.0
2026-04-09,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,45.1,510700.0,23032570000.0,34742915250.0
2026-04-09,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,28.2,789500.0,22263900000.0,19909967750.0
2026-04-09,VTZ,CTCP Sản xuất và Thương mại Nhựa Việt Thành,HNX,1350,20.1,1102300.0,22156230000.0,21282963000.0
2026-04-09,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,61.4,348200.0,21379480000.0,14948458500.0
2026-04-09,PHR,CTCP Cao su Phước Hòa,HSX,1350,63.5,336500.0,21367750000.0,11863825000.0
2026-04-09,EVG,CTCP Tập đoàn Everland,HSX,8630,7.07,2860000.0,20220200000.0,4442221050.0
2026-04-09,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.25,3195000.0,19968750000.0,11467740700.0
2026-04-09,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,25.7,761100.0,19560270000.0,23502847500.0
2026-04-09,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,27.35,695300.0,19016455000.0,15578621000.0
2026-04-09,BMP,CTCP Nhựa Bình Minh,HSX,1350,130.4,145100.0,18921040000.0,32634709000.0
2026-04-09,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.4,2857900.0,18290560000.0,25863446000.0
2026-04-09,DHC,CTCP Đông Hải Bến Tre,HSX,1730,36.4,500600.0,18221840000.0,9514276750.0
2026-04-09,MST,CTCP Đầu tư MST,HNX,2350,8.2,2192900.0,17981780000.0,20768241500.0
2026-04-09,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,22.65,770600.0,17454090000.0,22869501500.0
2026-04-09,DXP,CTCP Cảng Đoạn Xá,HNX,2770,14.5,1181500.0,17131750000.0,7307849500.0
2026-04-09,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,13.1,1296900.0,16989390000.0,16103112000.0
2026-04-09,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,HSX,2350,23.3,719900.0,16773670000.0,13461304250.0
2026-04-09,DPR,CTCP Cao su Đồng Phú,HSX,1350,41.2,403900.0,16640680000.0,18083265000.0
2026-04-09,GEG,CTCP Điện Gia Lai,HSX,7530,15.25,1080700.0,16480675000.0,19439764000.0
2026-04-09,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.67,6165500.0,16461885000.0,6480416850.0
2026-04-09,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,34.1,481800.0,16429380000.0,16155582600.0
2026-04-09,KOS,CTCP Kosy,HSX,8630,38.65,411300.0,15896745000.0,15048106500.0
2026-04-09,CTR,Tổng CTCP Công trình Viettel,HSX,2350,85.7,179300.0,15366010000.0,26258533500.0
2026-04-09,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,16.5,925900.0,15277350000.0,24199687500.0
2026-04-09,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,13.0,1152500.0,14982500000.0,4346919750.0
2026-04-09,PAC,CTCP Pin Ắc quy miền Nam,HSX,3720,24.75,598300.0,14807925000.0,14639752250.0
2026-04-09,FOX,CTCP Viễn thông FPT,UPCOM,6530,82.0,179000.0,14678000000.0,19919778000.0
2026-04-09,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,22.35,630900.0,14100615000.0,17701866500.0
2026-04-09,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,7.11,1961000.0,13942710000.0,6598105950.0
2026-04-09,BSI,CTCP Chứng khoán BIDV,HSX,8780,37.2,361400.0,13444080000.0,14236373000.0
2026-04-09,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,23.4,552400.0,12926160000.0,6929529500.0
2026-04-09,VDS,CTCP Chứng khoán Rồng Việt,HSX,8780,15.25,842800.0,12852700000.0,9485414250.0
2026-04-09,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.4,1008500.0,12505400000.0,17088588500.0
2026-04-09,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,24.3,508200.0,12349260000.0,9638568500.0
2026-04-09,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.75,947000.0,12074250000.0,13737443750.0
2026-04-09,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,173.7,67300.0,11690010000.0,7608924000.0
2026-04-09,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,99.0,113400.0,11226600000.0,24858803500.0
2026-04-09,LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,2350,101.0,108400.0,10948400000.0,2065912000.0
2026-04-09,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,54.5,199000.0,10845500000.0,6927218500.0
2026-04-09,HHP,CTCP HHP Global,HSX,1730,12.35,847800.0,10470330000.0,10671436750.0
2026-04-09,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,16.3,623700.0,10166310000.0,7986686500.0
2026-04-09,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.7,1107400.0,9634380000.0,6826690000.0
2026-04-09,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,21.8,430600.0,9387080000.0,9999195750.0
2026-04-09,BMI,Tổng CTCP Bảo Minh,HSX,8530,15.7,592700.0,9305390000.0,6872621250.0
2026-04-09,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,15.55,597900.0,9297345000.0,5434771250.0
2026-04-09,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.5,1237400.0,9280500000.0,2995619500.0
2026-04-09,MSH,CTCP May Sông Hồng,HSX,3760,37.5,241600.0,9060000000.0,8567991250.0
2026-04-09,YEG,CTCP Tập đoàn Yeah1,HSX,5750,10.0,842300.0,8423000000.0,11071321900.0
2026-04-09,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,44.8,184400.0,8261120000.0,11712059500.0
2026-04-09,TV2,CTCP Tư vấn Xây dựng Điện 2,HSX,2790,36.85,221900.0,8177015000.0,16097597750.0
2026-04-09,DRI,CTCP Đầu tư Cao su Đắk Lắk,UPCOM,1350,12.9,633400.0,8170860000.0,8406146000.0
2026-04-09,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,16.8,484600.0,8141280000.0,8304948500.0
2026-04-09,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.4,706600.0,8055240000.0,17786259000.0
2026-04-09,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,28.8,255200.0,7349760000.0,8415571000.0
2026-04-09,TLG,CTCP Tập đoàn Thiên Long,HSX,3720,49.95,137700.0,6878115000.0,12173497500.0
2026-04-09,DTD,CTCP Đầu tư Phát triển Thành Đạt,HNX,2350,17.0,388800.0,6609600000.0,4893936000.0
2026-04-09,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,56.5,114500.0,6469250000.0,10016196500.0
2026-04-09,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,6.9,935600.0,6455640000.0,4966233500.0
2026-04-09,F88,CTCP Đầu tư F88,UPCOM,8770,130.1,49000.0,6374900000.0,13549421500.0
2026-04-09,ABB,Ngân hàng TMCP An Bình,UPCOM,8350,14.6,435500.0,6358300000.0,11646136500.0
2026-04-09,NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,HSX,2350,13.85,451000.0,6246350000.0,2430573250.0
2026-04-09,SJS,CTCP SJ Group,HSX,8630,52.7,115700.0,6097390000.0,2407114750.0
2026-04-09,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,14.0,426900.0,5976600000.0,5192896500.0
2026-04-09,VGT,Tập đoàn Dệt may Việt Nam,UPCOM,3760,12.3,484000.0,5953200000.0,8334332000.0
2026-04-09,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.3,178700.0,5950710000.0,8948186500.0
2026-04-09,QNS,CTCP Đường Quảng Ngãi,UPCOM,3570,47.5,121600.0,5776000000.0,5917604000.0
2026-04-09,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,18.0,309900.0,5578200000.0,5305991000.0
2026-04-09,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,14.4,383400.0,5520960000.0,12837053250.0
2026-04-09,AGR,CTCP Chứng khoán Agribank,HSX,8780,15.0,365100.0,5476500000.0,5020422750.0
2026-04-09,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.6,459900.0,5334840000.0,6296054250.0
2026-04-09,LDG,CTCP Đầu tư LDG,HSX,8630,3.7,1438700.0,5323190000.0,2670602250.0
2026-04-09,TCO,CTCP Janus Group,HSX,2770,12.2,432600.0,5277720000.0,5855818000.0
2026-04-09,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,12.9,401200.0,5175480000.0,7139067000.0
2026-04-09,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.4,614600.0,5162640000.0,4292980000.0
2026-04-09,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,38.0,135400.0,5145200000.0,3362614750.0
2026-04-09,CTF,CTCP City Auto,HSX,3350,18.6,273000.0,5077800000.0,5925572250.0
2026-04-09,TDP,CTCP Thuận Đức,HSX,1350,29.4,172400.0,5068560000.0,9149152500.0
2026-04-09,KDC,CTCP Tập đoàn KIDO,HSX,3570,48.8,102200.0,4987360000.0,20452667500.0
2026-04-09,PPT,CTCP Petro Times,HNX,0580,15.7,313800.0,4926660000.0,3335462000.0
2026-04-09,BFC,CTCP Phân bón Bình Điền,HSX,1350,55.5,85900.0,4767450000.0,14150434000.0
2026-04-09,C69,CTCP Xây dựng 1369,HNX,2350,16.0,289100.0,4625600000.0,8752466000.0
2026-04-09,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.6,397900.0,4615640000.0,2150777500.0
2026-04-09,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,43.1,106200.0,4577220000.0,11161299500.0
2026-04-09,PVI,CTCP PVI,HNX,8770,77.5,58500.0,4533750000.0,4413829000.0
2026-04-09,APG,CTCP Chứng khoán APG,HSX,8780,5.16,866000.0,4468560000.0,3816806350.0
2026-04-09,MZG,CTCP MiZa,UPCOM,1730,13.0,338800.0,4404400000.0,4835142500.0
2026-04-09,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,27.5,158900.0,4369750000.0,5018899000.0
2026-04-09,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,2.94,1483900.0,4362666000.0,3085603200.0
2026-04-09,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.2,302600.0,4296920000.0,4020070250.0
2026-04-09,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.75,180700.0,4291625000.0,8906064000.0
2026-04-09,AAV,CTCP AAV Group,HNX,8630,7.8,534300.0,4167540000.0,8279083500.0
2026-04-09,PTB,CTCP Phú Tài,HSX,2350,49.55,82800.0,4102740000.0,5908554250.0
2026-04-09,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,5.2,760100.0,3952520000.0,6025517500.0
2026-04-09,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,62.2,63500.0,3949700000.0,5073916500.0
2026-04-09,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,HSX,8990,36.92,106800.0,3943056000.0,34090812750.0
2026-04-09,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,168.9,23000.0,3884700000.0,6392887500.0
2026-04-09,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,12.1,306800.0,3712280000.0,3689132000.0
2026-04-09,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.85,217600.0,3448960000.0,2084190250.0
2026-04-09,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,37.1,89700.0,3327870000.0,4569757500.0
2026-04-09,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,12.5,265700.0,3321250000.0,6639947500.0
2026-04-09,HAX,CTCP Dịch Vụ Ô Tô Hàng Xanh,HSX,3350,10.55,293900.0,3100645000.0,3015787500.0
2026-04-09,LHG,CTCP Long Hậu,HSX,8630,28.35,109000.0,3090150000.0,2052884000.0
2026-04-09,HNM,CTCP Sữa Hà Nội,UPCOM,3570,8.3,365300.0,3031990000.0,3676815500.0
2026-04-09,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.77,421500.0,2853555000.0,3076046300.0
2026-04-09,PPC,CTCP Nhiệt điện Phả Lại,HSX,7530,10.25,275400.0,2822850000.0,4142745250.0
2026-04-09,KSF,CTCP Tập đoàn Sunshine,HNX,8630,81.5,34600.0,2819900000.0,3867044500.0
2026-04-09,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,28.5,96400.0,2747400000.0,2995279500.0
2026-04-09,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,10.25,264700.0,2713175000.0,2347970200.0
2026-04-09,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,10.9,245700.0,2678130000.0,2701342500.0
2026-04-09,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,156.1,16800.0,2622480000.0,4226229000.0
2026-04-09,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,19.0,137600.0,2614400000.0,4774602750.0
2026-04-09,VCS,CTCP Vicostone,HNX,2350,40.3,61300.0,2470390000.0,2194354500.0
2026-04-09,HTN,CTCP Hưng Thịnh Incons,HSX,2350,7.25,308600.0,2237350000.0,2123598250.0
2026-04-09,TV1,CTCP Tư vấn Xây dựng Điện 1,UPCOM,2790,32.7,67500.0,2207250000.0000005,3951239000.0
2026-04-09,HID,CTCP Halcom Việt Nam,HSX,2350,5.03,428700.0,2156361000.0,3336519300.0
2026-04-09,VAB,Ngân hàng TMCP Việt Á,HSX,8350,10.3,201800.0,2078540000.0,4618270000.0
2026-04-09,PHP,CTCP Cảng Hải Phòng,UPCOM,2770,33.0,62200.0,2052600000.0,3828200500.0
2026-04-09,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,13.85,147800.0,2047030000.0,2739649000.0
2026-04-09,TRC,CTCP Cao su Tây Ninh,HSX,1350,72.0,28200.0,2030400000.0,2990075500.0
2026-04-09,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,UPCOM,2350,14.0,139300.0,1950200000.0,5307313500.0
2026-04-09,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.4,145300.0,1947020000.0,3378949000.0
2026-04-09,PCH,CTCP Picomat Holding,HNX,1350,20.6,93400.0,1924040000.0,2306596500.0
2026-04-09,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,14.8,123900.0,1833720000.0,2730370000.0
2026-04-09,NNC,CTCP Đá Núi Nhỏ,HSX,2350,44.3,41000.0,1816300000.0,2825013500.0
2026-04-09,DHA,CTCP Hóa An,HSX,2350,46.1,39200.0,1807120000.0,2320397500.0
2026-04-09,PIV,CTCP PIV,UPCOM,5370,6.6,268500.0,1772100000.0,2549700000.0
2026-04-09,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.7,148800.0,1740960000.0,2270741500.0
2026-04-09,NRC,CTCP Tập đoàn NRC,HNX,8630,5.7,300600.0,1713420000.0,9432599000.0
2026-04-09,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.3,302600.0,1603780000.0,3190455000.0
2026-04-09,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,24.0,66000.0,1584000000.0,2193209000.0
2026-04-09,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.4,283800.0,1532520000.0,2295457000.0
2026-04-09,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.65,107200.0,1248880000.0,2425801000.0
2026-04-09,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,36.5,33600.0,1226400000.0,2139230250.0
2026-04-09,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,25.3,46900.0,1186570000.0,2412779900.0
2026-04-09,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.1,113400.0,1145340000.0,2222684500.0
2026-04-09,BIG,CTCP Đầu tư BIG Group Holdings,UPCOM,2350,6.3,167600.0,1055880000.0,3691667000.0
2026-04-09,DVM,CTCP Dược liệu Việt Nam,HNX,4570,7.0,133500.0,934500000.0,3625846000.0
2026-04-09,TNT,CTCP Tập đoàn TNT,HSX,1770,8.68,15900.0,138012000.0,2247585850.0
2026-04-09,VTD,CTCP Vietourist Holdings,UPCOM,5750,6.2,9200.0,57040000.0,2141675000.0
2026-04-09,POM,CTCP Thép POMINA,UPCOM,1750,3.9,0.0,0.0,2036656500.0
2026-04-10,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,15.4,105591400.0,1626107560000.0,1110419437750.0
2026-04-10,HPG,CTCP Tập đoàn Hòa Phát,HSX,1750,28.0,35473400.0,993255200000.0,997797551500.0
2026-04-10,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,32.25,30690500.0,989768625000.0,457963616750.0
2026-04-10,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,26.7,30327300.0,809738910000.0,406029200250.0
2026-04-10,VIX,CTCP Chứng khoán VIX,HSX,8780,18.05,41339400.0,746176170000.0,645008597000.0
2026-04-10,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,23.1,30032900.0,693759990000.0,283547091000.0
2026-04-10,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,66.9,10148800.0,678954720000.0,414522068500.0
2026-04-10,SSI,CTCP Chứng khoán SSI,HSX,8780,28.6,23553100.0,673618660000.0,670251339250.0
2026-04-10,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,26.75,20100100.0,537677675000.0,324404446000.0
2026-04-10,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,17.9,29130900.0,521443110000.0,278022010000.0
2026-04-10,FPT,CTCP FPT,HSX,9530,77.7,6099800.0,473954460000.0,626942025000.0
2026-04-10,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,59.8,7655400.0,457792920000.0,483473008000.0
2026-04-10,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,16.8,26344600.0,442589280000.0,527076817750.0
2026-04-10,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,12.75,34694900.0,442359975000.0,134368222000.0
2026-04-10,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,18.55,22459300.0,416620015000.0,400900220250.0
2026-04-10,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,27.3,14448500.0,394444050000.0,384020690750.0
2026-04-10,VNM,CTCP Sữa Việt Nam,HSX,3570,62.8,6158400.0,386747520000.0,236670584500.0
2026-04-10,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,81.5,4667000.0,380360500000.0,532960338500.0
2026-04-10,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,40.8,8968200.0,365902560000.0,312674509500.0
2026-04-10,GEX,CTCP Tập đoàn GELEX,HSX,2730,40.1,9115500.0,365531550000.0,348710901250.0
2026-04-10,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,151.7,2195500.0,333057350000.0,779088209000.0
2026-04-10,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,25.3,12509900.0,316500470000.0,433223341000.0
2026-04-10,MSN,CTCP Tập đoàn MaSan,HSX,3570,78.0,3896000.0,303888000000.0,468306873000.0
2026-04-10,VHM,CTCP Vinhomes,HSX,8630,121.1,2500900.0,302858990000.0,847008785500.0
2026-04-10,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,15.25,19707500.0,300539375000.0,247937660000.0
2026-04-10,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,27.9,10573300.0,294995070000.0,240382301250.0
2026-04-10,DCM,CTCP - Tổng Công ty Phân bón Dầu khí Cà Mau,HSX,1350,46.55,6196000.0,288423800000.0,176126111500.0
2026-04-10,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,26.15,10812000.0,282733800000.0,325652722250.0
2026-04-10,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,35.0,8029500.0,281032500000.0,249687312000.0
2026-04-10,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,39.6,6850600.0,271283760000.0,162602149000.0
2026-04-10,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,41.15,5697200.0,234439780000.0,132841876000.0
2026-04-10,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,80.7,2856700.0,230535690000.0,108382505000.0
2026-04-10,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,17.0,13558200.0,230489400000.0,189263535000.0
2026-04-10,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,22.5,9997400.0,224941500000.0,155330630500.0
2026-04-10,VSC,CTCP Container Việt Nam,HSX,2770,25.0,8412400.0,210310000000.0,141052574250.0
2026-04-10,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,54.0,3815900.0,206058600000.0,178170055000.0
2026-04-10,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.4,11948400.0,195953760000.0,161810446250.0
2026-04-10,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.85,8136300.0,194050755000.0,233884548500.0
2026-04-10,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,22.85,8431300.0,192655205000.0,231058775750.0
2026-04-10,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,17.45,10411800.0,181685910000.0,113512908500.0
2026-04-10,VCK,CTCP Chứng khoán VPS,HSX,8780,37.0,4853000.0,179561000000.0,189499848500.0
2026-04-10,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,33.9,5162900.0,175022310000.0,117829285500.0
2026-04-10,VJC,CTCP Hàng không VIETJET,HSX,5750,167.0,1039700.0,173629900000.0,229594823000.0
